"duration","hsig","tp1","dir","tideResid","startyear","endyear","time"
25,1.4140000671614,5.10204057399261,261.800003901124,0.579905742259471,1981.94492009132,1981.94765981735,1981-12-11 21:30:00
4,1.11800005310215,4.78468876795479,242.400003612041,0.09140574225946,1982.06820776256,1982.06855022831,1982-01-25 21:30:00
7,1.14000005414709,5.07614189087589,249.50000371784,0.13890574225946,1982.13841324201,1982.13909817352,1982-02-20 12:30:00
4,1.04600004968233,4.54545432955705,222.600003316998,0.10890574225958,1982.18202054795,1982.1823630137,1982-03-08 10:30:00
2,1.07600005110726,4.42477855089624,349.400005206466,0.30590574225946,1982.21980593607,1982.21992009132,1982-03-22 05:30:00
65,1.91600009100512,5.98802366767995,234.000003486872,0.617905742259536,1982.31284246575,1982.32014840183,1982-04-25 04:30:00
10,1.37800006545149,5.46448061476804,252.100003756583,0.450405742258936,1982.34126712329,1982.34229452055,1982-05-05 13:30:00
3,1.12800005357713,4.80769207933919,249.80000372231,-0.0475942577405836,1982.37905251142,1982.37928082192,1982-05-19 08:30:00
5,1.11000005272217,4.69483545775846,247.900003693998,0.0209057422595582,1982.38350456621,1982.38396118721,1982-05-20 23:30:00
27,1.85800008825026,5.98802366767995,240.500003583729,0.616905742259165,1982.40884703196,1982.41181506849,1982-05-30 05:30:00
20,1.16400005528703,4.50450429055203,358.300005339086,0.49340574225946,1982.43829908676,1982.44046803653,1982-06-09 23:30:00
8,1.18800005642697,4.56620982877877,336.800005018711,0.323405742259176,1982.45188356164,1982.4526826484,1982-06-14 22:30:00
2,1.05200004996732,4.21940908228924,321.000004783273,0.40440574225946,1982.45861872146,1982.45873287671,1982-06-17 09:30:00
12,1.31200006231666,4.58715574542455,320.400004774332,0.446905742259427,1982.46364155251,1982.46489726027,1982-06-19 05:30:00
15,1.568000074476,5.4945052335305,243.700003631413,0.22290574225946,1982.46820776256,1982.46980593607,1982-06-20 21:30:00
14,1.47800007020123,5.46448061476804,242.800003618002,0.103905742259384,1982.57140410959,1982.57288812785,1982-07-28 13:30:00
5,1.1000000522472,4.52488666290747,338.800005048513,0.32890574225946,1982.58533105023,1982.58578767123,1982-08-02 15:30:00
11,1.25200005946681,5.02512538946006,244.000003635883,0.16290574225946,1982.67163242009,1982.6727739726,1982-09-03 03:30:00
5,1.1000000522472,4.62962940973403,241.50000359863,-0.17809425774054,1982.68841324201,1982.68886986301,1982-09-09 06:30:00
14,1.24400005908683,4.7169809080309,217.300003238022,-0.138094257740791,1982.74297945205,1982.74446347032,1982-09-29 04:30:00
6,1.18600005633198,4.65116256977931,205.500003062189,-0.0720942577407036,1982.76969178082,1982.77026255708,1982-10-08 22:30:00
12,1.09000005177222,4.7393362677846,242.800003618002,0.15140574225946,1982.79765981735,1982.79891552511,1982-10-19 03:30:00
2,1.06600005063228,4.62962940973403,255.500003807247,0.235905742259231,1982.81969178082,1982.81980593607,1982-10-27 04:30:00
14,1.1380000540521,4.7393362677846,248.000003695488,0.32290574225946,1982.8279109589,1982.82939497717,1982-10-30 04:30:00
14,1.79800008540042,5.95238066965804,252.900003768504,0.465405742258434,1982.87825342466,1982.87973744292,1982-11-17 13:30:00
4,1.07400005101226,4.67289697431099,228.700003407896,0.00840574225987473,1982.91535388128,1982.91569634703,1982-12-01 02:30:00
6,1.11600005300716,4.69483545775846,234.300003491342,0.168905742259536,1982.93167808219,1982.93224885845,1982-12-07 01:30:00
41,1.54000007314608,5.55555529168084,251.700003750622,0.469905742259536,1983.02334474886,1983.0279109589,1983-01-09 12:30:00
12,1.08800005167723,4.7169809080309,236.500003524125,0.15940574225946,1983.12813926941,1983.12939497717,1983-02-16 18:30:00
29,1.568000074476,5.23560184556309,223.000003322959,0.29190574225946,1983.21889269406,1983.2220890411,1983-03-21 21:30:00
23,1.36000006459653,5.1813469041583,249.100003711879,0.368405742259635,1983.2575913242,1983.26010273973,1983-04-05 00:30:00
22,1.90200009034015,5.78034654625752,269.100004009902,0.95490574225946,1983.27368721461,1983.27608447489,1983-04-10 21:30:00
27,1.2560000596568,4.56620982877877,338.500005044043,0.726405742259242,1983.30976027397,1983.3127283105,1983-04-24 01:30:00
33,1.74200008274056,5.64971724577712,257.800003841519,0.98790574225946,1983.36603881279,1983.36969178082,1983-05-14 14:30:00
33,1.74600008293055,5.84795293861141,246.300003670156,0.70840574225946,1983.40416666667,1983.4078196347,1983-05-28 12:30:00
12,1.16800005547702,4.69483545775846,247.700003691018,0.17640574225946,1983.43087899543,1983.4321347032,1983-06-07 06:30:00
21,1.6100000764709,5.88235266177971,245.400003656745,0.434405742260748,1983.43761415525,1983.43989726027,1983-06-09 17:30:00
38,1.55000007362105,4.65116256977931,278.600004151464,0.824905742259515,1983.49446347032,1983.49868721461,1983-06-30 11:30:00
27,1.26400006003678,4.56620982877877,318.90000475198,0.594405742259635,1983.52323059361,1983.52619863014,1983-07-10 23:30:00
3,1.1000000522472,4.18410021967595,294.600004389882,0.0564057422593291,1983.54583333333,1983.54606164384,1983-07-19 05:30:00
1,1.04000004939735,4.18410021967595,362.700000040233,0.21740574225946,1983.56992009132,1983.56992009132,1983-07-28 00:30:00
2,1.04800004977733,4.20168047269979,324.200004830956,0.441405742259482,1983.57859589041,1983.57871004566,1983-07-31 04:30:00
4,1.23400005861185,4.80769207933919,246.400003671646,0.115905742258772,1983.60097031963,1983.60131278539,1983-08-08 08:30:00
32,1.16400005528703,4.32900412338767,267.20000398159,0.575905742259427,1983.66866438356,1983.67220319635,1983-09-02 01:30:00
3,1.05000004987232,3.92156844118647,283.100004218519,0.64890574225946,1983.67950913242,1983.67973744292,1983-09-06 00:30:00
5,1.23200005851686,5.02512538946006,247.300003685057,0.349905742258947,1983.68647260274,1983.68692922374,1983-09-08 13:30:00
5,1.23400005861185,5.1813469041583,252.900003768504,0.18240574225994,1983.69343607306,1983.69389269406,1983-09-11 02:30:00
12,1.54600007343106,5.43478235055734,229.200003415346,0.147405742259482,1983.79834474886,1983.79960045662,1983-10-19 09:30:00
14,1.49600007105619,5.43478235055734,247.000003680587,0.36040574225946,1983.83955479452,1983.84103881279,1983-11-03 10:30:00
18,1.67000007932074,5.78034654625752,247.400003686547,0.61940574225922,1983.85302511416,1983.85496575342,1983-11-08 08:30:00
54,2.15000010211952,6.41025610578558,239.300003565848,0.522905742259187,1983.87037671233,1983.87642694064,1983-11-14 16:30:00
2,1.07400005101226,4.48430471974238,188.900002814829,-0.35059425774054,1983.98567351598,1983.98578767123,1983-12-26 18:30:00
19,1.46000006934628,5.40540514866244,248.300003699958,0.413905742259427,1984.04160974499,1984.04365892532,1984-01-16 05:30:00
17,1.96800009347498,6.28930787737453,246.900003679097,0.701905742259362,1984.19757513661,1984.19939663024,1984-03-13 07:30:00
56,2.61600012425333,6.94444411460105,254.000003784895,1.50340574225931,1984.2295651184,1984.23582650273,1984-03-25 00:30:00
41,1.76000008359551,6.09756068599116,255.000003799796,0.851405742259591,1984.30697859745,1984.31153233151,1984-04-22 08:30:00
8,1.28400006098673,5.10204057399261,251.700003750622,0.406905742259078,1984.38985655738,1984.39065346084,1984-05-22 16:30:00
8,1.26800006022677,4.7393362677846,269.100004009902,0.46990574225946,1984.43345856102,1984.43425546448,1984-06-07 15:30:00
31,1.36000006459653,4.60829471199332,297.100004427135,0.68240574225946,1984.47523907104,1984.47865437158,1984-06-22 22:30:00
53,2.03400009660982,6.06060577274273,232.30000346154,0.47490574225946,1984.49960154827,1984.50552140255,1984-07-01 20:30:00
2,1.07400005101226,4.25531894681937,333.300004966557,0.451905742259209,1984.51417349727,1984.51428734062,1984-07-07 04:30:00
20,1.14400005433708,4.18410021967595,300.800004482269,0.53190574225946,1984.51952413479,1984.52168715847,1984-07-09 03:30:00
10,1.20800005737692,4.69483545775846,206.200003072619,-0.197594257740649,1984.56073542805,1984.56176001821,1984-07-24 05:30:00
4,1.13400005386211,4.67289697431099,265.200003951788,0.17790574225982,1984.6012636612,1984.60160519126,1984-08-08 01:30:00
53,1.70200008084066,5.55555529168084,232.7000034675,0.584905742259645,1984.60445127505,1984.61037112933,1984-08-09 05:30:00
58,1.69800008065067,5.52486161603619,264.200003936887,0.629405742259242,1984.62505692168,1984.63154599271,1984-08-16 18:30:00
18,1.568000074476,5.55555529168084,257.700003840029,0.616905742259493,1984.63518897996,1984.63712431694,1984-08-20 11:30:00
10,1.52800007257611,5.55555529168084,255.300003804266,0.28940574225946,1984.64042577413,1984.6414503643,1984-08-22 09:30:00
24,1.68000007979572,5.84795293861141,252.300003759563,0.683905742259493,1984.64554872495,1984.64816712204,1984-08-24 06:30:00
6,1.29200006136671,5.10204057399261,257.100003831089,0.122905742258685,1984.65215163934,1984.6527208561,1984-08-26 16:30:00
28,1.31600006250665,4.44444423334467,277.000004127622,0.71240574225946,1984.67173269581,1984.6748064663,1984-09-02 20:30:00
13,1.28200006089173,4.95049481436906,228.600003406405,0.277905742259406,1984.71021174863,1984.71157786885,1984-09-16 22:30:00
3,1.08400005148724,4.62962940973403,242.400003612041,0.0589057422591218,1984.72421448087,1984.72444216758,1984-09-22 01:30:00
16,1.44400006858632,5.40540514866244,233.400003477931,0.209905742259318,1984.78921903461,1984.79092668488,1984-10-15 20:30:00
22,1.33600006345659,5.15463893042552,252.100003756583,0.42040574225946,1984.88894581056,1984.89133652095,1984-11-21 08:30:00
3,1.0580000502523,4.67289697431099,252.800003767014,0.30840574225946,1984.94507058288,1984.94529826958,1984-12-11 21:30:00
12,1.16400005528703,4.76190453572643,246.500003673136,0.370905742259362,1984.96647313297,1984.96772540984,1984-12-19 17:30:00
5,1.15400005481206,4.62962940973403,188.700002811849,-0.283594257739361,1985.10062785388,1985.10108447489,1985-02-06 17:30:00
7,1.30400006193668,5.1813469041583,240.300003580749,0.352405742260006,1985.16432648402,1985.16501141553,1985-03-01 23:30:00
5,1.09400005196221,4.67289697431099,235.000003501773,0.179905742258816,1985.17037671233,1985.17083333333,1985-03-04 04:30:00
5,1.2160000577569,4.83091764493986,210.500003136694,0.107905742259602,1985.24823059361,1985.24868721461,1985-04-01 14:30:00
35,1.91800009110011,5.91715948226361,237.700003542006,0.98490574225946,1985.28156392694,1985.28544520548,1985-04-13 18:30:00
9,1.33000006317161,5.23560184556309,254.200003787875,0.34140574225946,1985.34252283105,1985.34343607306,1985-05-06 00:30:00
4,1.06800005072728,4.76190453572643,251.900003753603,0.122405742259787,1985.34640410959,1985.34674657534,1985-05-07 10:30:00
4,1.17200005566701,5.07614189087589,253.300003774464,0.000905742258837848,1985.41706621005,1985.4174086758,1985-06-02 05:30:00
42,1.66200007894076,5.61797726125029,234.900003500283,0.550905742259427,1985.42083333333,1985.42551369863,1985-06-03 14:30:00
11,1.35000006412156,5.12820488462847,248.600003704429,0.34740574225946,1985.44252283105,1985.44366438356,1985-06-11 12:30:00
46,1.42800006782636,5.29100503969604,244.000003635883,0.451405742259504,1985.46067351598,1985.46581050228,1985-06-18 03:30:00
57,1.95200009271502,6.09756068599116,242.500003613532,0.60440574225946,1985.53190639269,1985.53829908676,1985-07-14 03:30:00
33,1.69400008046068,5.88235266177971,248.300003699958,0.56440574225946,1985.57163242009,1985.57528538813,1985-07-28 15:30:00
27,2.1980001043994,6.4935061850815,246.500003673136,0.83290574225958,1985.59560502283,1985.59857305936,1985-08-06 09:30:00
16,1.71800008160062,5.88235266177971,250.200003728271,0.419405742259416,1985.64811643836,1985.64982876712,1985-08-25 13:30:00
25,1.68400007998571,5.52486161603619,217.200003236532,0.337905742259536,1985.66569634703,1985.66843607306,1985-08-31 23:30:00
24,2.1980001043994,6.09756068599116,228.400003403425,0.515405742258543,1985.68989726027,1985.69252283105,1985-09-09 19:30:00
29,1.39400006621145,5.1813469041583,252.900003768504,0.73540574225946,1985.73156392694,1985.73476027397,1985-09-25 00:30:00
5,1.26600006013177,4.62962940973403,340.800005078316,0.0744057422592199,1985.7573630137,1985.7578196347,1985-10-04 10:30:00
24,1.960000093095,5.91715948226361,213.800003185868,0.0374057422593727,1985.80941780822,1985.812043379,1985-10-23 10:30:00
14,1.48400007048622,5.31914868352421,253.200003772974,0.40940574225946,1985.82711187215,1985.82859589041,1985-10-29 21:30:00
2,1.07000005082227,4.62962940973403,235.300003506243,0.0169057422594273,1985.87688356164,1985.87699771689,1985-11-17 01:30:00
12,1.20200005709194,4.90196055148309,237.400003537536,0.13740574225946,1985.90074200913,1985.9019977169,1985-11-25 18:30:00
35,1.31200006231666,5.15463893042552,253.200003772974,0.45490574225946,1985.95519406393,1985.95907534247,1985-12-15 15:30:00
23,1.30600006203167,5.07614189087589,257.600003838539,0.56490574225946,1985.96923515982,1985.97174657534,1985-12-20 18:30:00
9,1.15400005481206,4.62962940973403,192.700002871454,-0.298594257740889,1986.05930365297,1986.06021689498,1986-01-22 15:30:00
4,1.15000005462207,4.95049481436906,241.600003600121,0.212405742259242,1986.10690639269,1986.10724885845,1986-02-09 00:30:00
1,1.05200004996732,4.56620982877877,246.100003667176,0.28440574225946,1986.13099315068,1986.13099315068,1986-02-17 19:30:00
37,2.09600009955466,6.28930787737453,243.400003626943,0.74740574225946,1986.2872716895,1986.29138127854,1986-04-15 20:30:00
58,1.74000008264557,6.02409609941296,251.100003741682,0.862405742259264,1986.30907534247,1986.31558219178,1986-04-23 19:30:00
35,1.51400007191114,5.52486161603619,260.900003887713,0.221905742259449,1986.37471461187,1986.37859589041,1986-05-17 18:30:00
54,1.45400006906129,5.43478235055734,251.900003753603,0.454905742259318,1986.50211187215,1986.50816210046,1986-07-03 06:30:00
47,1.51200007181615,5.40540514866244,232.10000345856,0.34240574225946,1986.51364155251,1986.51889269406,1986-07-07 11:30:00
4,1.08800005167723,4.42477855089624,330.700004927814,0.431905742259427,1986.53818493151,1986.53852739726,1986-07-16 10:30:00
5,1.19600005680695,4.58715574542455,337.600005030632,0.19540574225946,1986.55599315068,1986.55644977169,1986-07-22 22:30:00
22,1.79000008502044,5.64971724577712,239.300003565848,0.148405742259526,1986.61980593607,1986.62220319635,1986-08-15 05:30:00
61,1.32800006307662,5.15463893042552,258.800003856421,0.449405742259373,1986.65679223744,1986.66364155251,1986-08-28 17:30:00
29,1.30200006184168,4.67289697431099,264.500003941357,0.52090574225946,1986.67688356164,1986.68007990868,1986-09-05 01:30:00
2,1.09600005205721,4.56620982877877,214.600003197789,-0.126594257740453,1986.69937214612,1986.69948630137,1986-09-13 06:30:00
22,1.7660000838805,5.88235266177971,246.400003671646,0.527905742258227,1986.70873287671,1986.71113013699,1986-09-16 16:30:00
30,1.65800007875077,5.88235266177971,252.800003767014,0.57390574225946,1986.78144977169,1986.78476027397,1986-10-13 05:30:00
36,1.41000006697141,5.12820488462847,260.200003877282,0.615405742259656,1986.79537671233,1986.79937214612,1986-10-18 07:30:00
55,2.0400000968948,6.28930787737453,244.100003637373,0.707905742259493,1986.80702054795,1986.81318493151,1986-10-22 13:30:00
14,1.23600005870685,5.02512538946006,249.200003713369,0.349905742259209,1986.83065068493,1986.8321347032,1986-10-31 04:30:00
8,1.17000005557202,4.62962940973403,191.200002849102,-0.18309425774054,1986.862043379,1986.86284246575,1986-11-11 15:30:00
20,1.24200005899183,4.80769207933919,218.600003257394,0.29540574225922,1986.87905251142,1986.88122146119,1986-11-17 20:30:00
2,1.06200005044229,4.50450429055203,199.300002969801,-0.269094257740267,1986.90211187215,1986.9022260274,1986-11-26 06:30:00
24,2.4340001156088,6.71140907719833,247.900003693998,1.08890574225946,1986.93190639269,1986.93453196347,1986-12-07 03:30:00
40,1.76800008397549,5.81395321222413,256.300003819168,0.717405742259329,1986.94046803653,1986.94492009132,1986-12-10 06:30:00
4,1.34600006393157,4.78468876795479,212.600003167987,-0.0610942577405399,1986.95724885845,1986.9575913242,1986-12-16 09:30:00
21,1.43400006811135,5.29100503969604,232.60000346601,0.11040574225946,1987.00462328767,1987.00690639269,1987-01-02 16:30:00
1,1.05000004987232,4.40528613437247,191.800002858043,-0.18009425774114,1987.16078767123,1987.16078767123,1987-02-28 16:30:00
37,1.51000007172115,5.55555529168084,249.100003711879,0.491905742259798,1987.2377283105,1987.24183789954,1987-03-28 18:30:00
10,1.27000006032176,5.31914868352421,263.700003929436,0.691905742258772,1987.26215753425,1987.26318493151,1987-04-06 16:30:00
16,1.76800008397549,5.98802366767995,247.000003680587,0.557905742259536,1987.33304794521,1987.33476027397,1987-05-02 13:30:00
18,1.47400007001124,5.07614189087589,269.000004008412,0.99890574225946,1987.36432648402,1987.36626712329,1987-05-13 23:30:00
69,2.63400012510829,6.993006660857,248.100003696978,1.18390574225927,1987.39320776256,1987.40097031963,1987-05-24 12:30:00
97,3.28200015588664,7.6335874236836,255.700003810227,1.46840574225946,1987.47026255708,1987.48122146119,1987-06-21 15:30:00
66,1.90200009034015,5.78034654625752,264.000003933907,0.77040574225946,1987.5328196347,1987.54023972603,1987-07-14 11:30:00
5,1.09000005177222,4.60829471199332,222.300003312528,-0.0650942577405399,1987.54720319635,1987.54765981735,1987-07-19 17:30:00
13,1.46000006934628,4.97512414180374,325.100004844368,0.466905742259296,1987.57665525114,1987.57802511416,1987-07-30 11:30:00
11,1.40600006678142,5.37634383065888,248.100003696978,-0.0685942577402344,1987.59103881279,1987.5921803653,1987-08-04 17:30:00
